股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00685L,群益臺灣加權正2,115.06.25,115.06.30,ETF分割,"35,000","3,518,000","30,000","3,532,000","34,000","3,460,000","28,000","3,167,000","34,000","3,160,000"
00710B,復華彭博非投等債,115.06.11,115.06.16,分配收益,0,"463,000",0,"463,000",0,"463,000",0,"463,000",0,"463,000"
00711B,復華彭博新興債,115.06.11,115.06.16,分配收益,0,"99,000",0,"99,000",0,"99,000",0,"99,000",0,"99,000"
00712,復華富時不動產,115.06.11,115.06.16,分配收益,"75,000","28,046,000","75,000","21,210,000","75,000","19,786,000","75,000","19,786,000","75,000","20,694,000"
00713,元大台灣高息低波,115.06.15,115.06.18,分配收益,"4,000","10,334,000","4,000","11,851,000","4,000","11,851,000","4,000","11,851,000","4,000","12,380,000"
00728,第一金工業30,115.06.12,115.06.17,分配收益,0,"91,000",0,"91,000",0,"91,000",0,"91,000",0,"91,000"
00730,富邦臺灣優質高息,115.06.10,115.06.15,分配收益,0,"1,597,000",0,"1,597,000",0,"1,597,000",0,"1,597,000",0,"1,597,000"
00896,中信綠能及電動車,115.06.10,115.06.15,分配收益,0,"3,828,000",0,"3,458,000","1,000","2,231,000","1,000","2,231,000",0,"2,219,000"
00900,富邦特選高股息30,115.06.10,115.06.15,分配收益,0,"42,927,000",0,"44,872,000",0,"45,470,000",0,"45,473,000",0,"46,504,000"
00907,永豐優息存股,115.06.17,115.06.23,分配收益,0,"782,000",0,"782,000",0,"782,000",0,"782,000",0,"803,000"
00915,凱基優選高股息30,115.06.10,115.06.15,分配收益,0,"10,084,000",0,"10,645,000",0,"10,841,000",0,"10,637,000",0,"7,326,000"
00916,國泰全球品牌50,115.06.10,115.06.15,分配收益,"159,000","3,158,000","120,000","2,892,000",0,"326,000",0,"326,000",0,"326,000"
00918,大華優利高填息30,115.06.12,115.06.17,分配收益,"34,000","32,487,000","172,000","35,076,000","170,000","34,688,000","166,000","33,099,000","158,000","33,950,000"
00919,群益台灣精選高息,115.06.10,115.06.15,分配收益,"190,000","214,667,000","170,000","213,342,000","165,000","206,901,000","157,000","194,832,000","162,000","191,384,000"
00921,兆豐龍頭等權重,115.06.10,115.06.15,分配收益,0,"314,000",0,"314,000",0,"314,000",0,"314,000",0,"314,000"
00929,復華台灣科技優息,115.06.11,115.06.16,分配收益,"79,000","47,725,000","50,000","47,674,000","49,000","49,395,000","59,000","48,963,000","57,000","56,524,000"
00934,中信成長高股息,115.06.10,115.06.15,分配收益,0,"768,000",0,"768,000",0,"768,000",0,"768,000",0,"768,000"
00936,台新永續高息中小,115.06.09,115.06.12,分配收益,0,"3,695,000",0,"3,695,000",0,"3,695,000",0,"3,695,000",0,"3,695,000"
00940,元大台灣價值高息,115.06.03,115.06.08,分配收益,0,"77,455,000","14,000","78,022,000","10,000","80,686,000","10,000","81,051,000","10,000","77,046,000"
00943,兆豐電子高息等權,115.06.10,115.06.15,分配收益,0,"403,000",0,"403,000",0,"403,000",0,"403,000",0,"403,000"
00944,野村趨勢動能高息,115.06.10,115.06.15,分配收益,0,"711,000",0,"711,000",0,"711,000",0,"711,000",0,"711,000"
00945B,凱基美國非投等債,115.06.10,115.06.15,分配收益,0,"7,801,000",0,"7,801,000",0,"7,801,000",0,"7,801,000",0,"7,801,000"
00952,凱基台灣AI50,115.06.10,115.06.15,分配收益,0,"1,083,000",0,"1,093,000","1,000","993,000",0,"993,000",0,"1,012,000"
00961,FT臺灣永續高息,115.06.10,115.06.15,分配收益,0,"1,834,000",0,"1,848,000",0,"1,648,000",0,"1,648,000",0,"1,648,000"
00962,台新AI優息動能,115.06.09,115.06.12,分配收益,"1,000","104,000",0,"107,000",0,"107,000",0,"107,000",0,"107,000"
00963,中信全球高股息,115.06.10,115.06.15,分配收益,0,"3,061,000",0,"2,823,000",0,"2,796,000",0,"2,702,000",0,"2,702,000"
