股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
0050,元大台灣50,115.01.16,115.01.21,分配收益,"1,627,000","137,445,000","1,729,000","132,036,000","1,723,000","119,455,000","1,738,000","115,023,000","1,753,000","115,023,000"
0056,元大高股息,115.01.16,115.01.21,分配收益,"356,000","256,575,000","348,000","250,357,000","347,000","243,390,000","372,000","241,603,000","372,000","241,934,000"
006203,元大MSCI台灣,115.01.16,115.01.21,分配收益,0,"5,000",0,"5,000",0,"5,000",0,"5,000",0,"5,000"
00701,國泰股利精選30,115.01.14,115.01.19,分配收益,0,"2,529,000",0,"2,529,000",0,"2,538,000",0,"2,538,000",0,"2,538,000"
00702,國泰標普低波高息,115.01.14,115.01.19,分配收益,0,"1,000",0,"1,000",0,"1,000",0,"1,000",0,"1,000"
00714,群益道瓊美國地產,115.01.14,115.01.19,分配收益,0,"392,000",0,"392,000",0,"392,000",0,"392,000",0,"392,000"
00717,富邦美國特別股,115.01.14,115.01.19,分配收益,0,"27,000",0,"27,000",0,"27,000",0,"27,000",0,"27,000"
00730,富邦臺灣優質高息,115.01.14,115.01.19,分配收益,0,"1,611,000",0,"1,611,000",0,"1,611,000",0,"1,611,000",0,"1,611,000"
00735,國泰臺韓科技,115.01.14,115.01.19,分配收益,0,"169,000",0,"169,000",0,"169,000",0,"169,000",0,"169,000"
00736,國泰新興市場,115.01.14,115.01.19,分配收益,0,"53,000",0,"53,000",0,"53,000",0,"53,000",0,"53,000"
00770,國泰北美科技,115.01.14,115.01.19,分配收益,0,"1,985,000","1,000","2,018,000","1,000","2,018,000","1,000","2,018,000","1,000","2,018,000"
00830,國泰費城半導體,115.01.14,115.01.19,分配收益,"1,977,000","19,920,000","2,246,000","17,212,000","317,000","10,893,000","322,000","9,954,000","318,000","8,881,000"
00881,國泰台灣科技龍頭,115.01.14,115.01.19,分配收益,"43,000","34,723,000","58,000","34,023,000","42,000","31,440,000","41,000","28,013,000","40,000","27,776,000"
00882,中信中國高股息,115.01.13,115.01.16,分配收益,"5,000","12,831,000","7,000","12,831,000","27,000","12,831,000","26,000","12,392,000","42,000","12,400,000"
00900,富邦特選高股息30,115.01.14,115.01.19,分配收益,"44,000","50,695,000","4,000","53,944,000","4,000","56,584,000","4,000","56,584,000","4,000","61,584,000"
